Date,Location,PM2.5,NO2,SO2,AQI
2024-02-01 00:00:00,Delhi,,44.32,28.83,74.30999999999999
2024-02-01 00:00:00,Hyderabad,263.9,79.31,21.03,115.50375
2024-02-01 00:00:00,Indore,101.7,67.175,11.24,81.86125000000001
2024-02-01 00:00:00,Jaipur,116.42,31.72,,74.0188888888889
2024-02-01 00:00:00,Kochi,283.48,90.75,12.243333333333332,111.89266666666667
2024-02-01 00:00:00,Kolkata,,38.86,16.93,27.895
2024-02-01 00:00:00,Lucknow,89.74,,15.355,52.5475
2024-02-01 00:00:00,Madurai,68.85,,39.67,161.2125
2024-02-01 00:00:00,Mumbai,,,35.58,54.35166666666667
2024-02-01 00:00:00,Nagpur,167.32,71.43,45.68,160.24875
2024-02-01 00:00:00,Nashik,135.07,30.98,,107.47687499999999
2024-02-01 00:00:00,Patna,132.8,74.1,10.436666666666667,93.24249999999999
2024-02-01 00:00:00,Pune,117.49333333333334,28.133333333333336,17.424999999999997,106.98083333333334
2024-02-01 00:00:00,Surat,,,15.02,153.45000000000002
2024-02-02 00:00:00,Ahmedabad,243.085,77.39,5.49,116.58566666666668
2024-02-02 00:00:00,Bengaluru,40.36,,30.1,104.9325
2024-02-02 00:00:00,Bhopal,199.29,,20.795,177.20874999999998
2024-02-02 00:00:00,Chandigarh,,,6.68,114.50333333333333
2024-02-02 00:00:00,Chennai,,41.5025,24.67,77.66062500000001
2024-02-02 00:00:00,Coimbatore,110.16,,,191.8983333333333
2024-02-02 00:00:00,Delhi,79.65,,36.54,98.78333333333335
2024-02-02 00:00:00,Hyderabad,141.43599999999998,85.53,32.12,75.2515
2024-02-02 00:00:00,Indore,,15.026666666666666,45.39,161.41083333333333
2024-02-02 00:00:00,Jaipur,222.67000000000002,87.19,22.695,157.20400000000004
2024-02-02 00:00:00,Kochi,102.9,65.725,,69.93166666666666
2024-02-02 00:00:00,Kolkata,,45.69,21.94,33.815
2024-02-02 00:00:00,Lucknow,,,,457.05
2024-02-02 00:00:00,Madurai,219.65,,,219.65
2024-02-02 00:00:00,Mumbai,290.22,,34.39,175.7125
2024-02-02 00:00:00,Nagpur,114.27,85.55,28.465,139.7825
2024-02-02 00:00:00,Nashik,96.52,12.866666666666665,16.535,41.97388888888889
2024-02-02 00:00:00,Patna,192.66500000000002,89.34,,106.78500000000001
2024-02-02 00:00:00,Pune,,,28.33,140.54666666666665
2024-02-02 00:00:00,Surat,41.385,,,120.27499999999999
2024-02-03 00:00:00,Ahmedabad,,53.22,12.32,136.9975
2024-02-03 00:00:00,Bengaluru,136.79,88.55,38.39,72.18249999999999
2024-02-03 00:00:00,Bhopal,33.85,74.78,13.84,110.645
2024-02-03 00:00:00,Chandigarh,229.07,,24.605,101.78625
2024-02-03 00:00:00,Chennai,144.61,90.64500000000001,,93.78666666666668
2024-02-03 00:00:00,Coimbatore,187.59,51.705,13.01,115.327
2024-02-03 00:00:00,Delhi,195.46333333333334,33.66,42.33,90.48444444444443
2024-02-03 00:00:00,Hyderabad,187.135,67.81,45.655,143.93599999999998
2024-02-03 00:00:00,Indore,111.91,,41.22,150.23875
2024-02-03 00:00:00,Jaipur,,21.895,,155.15944444444443
2024-02-03 00:00:00,Kochi,193.89499999999998,,42.07,147.12125
2024-02-03 00:00:00,Kolkata,163.99,,47.02,126.75125
2024-02-03 00:00:00,Lucknow,,13.53,17.16,83.50166666666667
2024-02-03 00:00:00,Madurai,238.0075,70.38,43.195,146.3965
2024-02-03 00:00:00,Mumbai,,,,193.9925
2024-02-03 00:00:00,Nagpur,128.56,70.15,36.28,112.55799999999999
2024-02-03 00:00:00,Nashik,123.155,40.61,,125.74166666666667
2024-02-03 00:00:00,Patna,66.64,44.875,,56.33958333333334
2024-02-03 00:00:00,Pune,73.565,,,172.035
2024-02-03 00:00:00,Surat,54.33,68.405,17.64,86.70766666666665
2024-02-04 00:00:00,Ahmedabad,167.32,45.489999999999995,,166.19187499999998
2024-02-04 00:00:00,Bengaluru,,,36.14,194.85666666666665
2024-02-04 00:00:00,Bhopal,192.7525,,30.21666666666667,133.22916666666669
2024-02-04 00:00:00,Chandigarh,,36.39,41.37,108.905
2024-02-04 00:00:00,Chennai,22.43,54.94,43.67,46.7975
2024-02-04 00:00:00,Coimbatore,15.82,60.776666666666664,,144.59041666666667
2024-02-04 00:00:00,Delhi,19.82,57.59,,140.50833333333333
2024-02-04 00:00:00,Hyderabad,,21.25,25.86,91.93583333333333
2024-02-04 00:00:00,Indore,275.26,,27.983333333333334,154.99833333333333
2024-02-04 00:00:00,Jaipur,160.0975,,,113.98375
2024-02-04 00:00:00,Kochi,278.36,60.39,40.760000000000005,110.059
2024-02-04 00:00:00,Kolkata,112.715,57.66,28.55333333333333,65.82458333333334
2024-02-04 00:00:00,Lucknow,216.27,63.14,18.75,157.298
2024-02-04 00:00:00,Madurai,163.7,53.605,17.63,134.15125
2024-02-04 00:00:00,Mumbai,,64.16,,197.58666666666667
2024-02-04 00:00:00,Nagpur,293.29,16.52,24.09,100.285
2024-02-04 00:00:00,Nashik,104.925,20.35,33.644999999999996,115.40233333333336
2024-02-04 00:00:00,Patna,,57.74,,43.21
2024-02-04 00:00:00,Pune,252.925,,20.22,148.50375
2024-02-04 00:00:00,Surat,113.76,30.14,,82.12
2024-02-05 00:00:00,Ahmedabad,139.215,,,205.3675
2024-02-05 00:00:00,Bengaluru,281.81,56.169999999999995,48.84,102.81250000000001
2024-02-05 00:00:00,Bhopal,,89.07,33.68,101.95291666666667
2024-02-05 00:00:00,Chandigarh,159.425,,,157.0275
2024-02-05 00:00:00,Chennai,270.15,,25.13,169.11499999999998
2024-02-05 00:00:00,Coimbatore,,,,174.09333333333333
2024-02-05 00:00:00,Delhi,,22.82,,53.39166666666667
2024-02-05 00:00:00,Hyderabad,91.11500000000001,38.77,12.36,66.29499999999999
2024-02-05 00:00:00,Indore,,,37.24,166.28833333333333
2024-02-05 00:00:00,Jaipur,,45.29,12.18,27.706666666666667
2024-02-05 00:00:00,Kochi,192.59,57.605,25.72,101.72625
2024-02-05 00:00:00,Kolkata,82.97333333333334,,20.29,158.26444444444445
2024-02-05 00:00:00,Lucknow,150.58666666666667,,26.5,99.85666666666665
2024-02-05 00:00:00,Madurai,25.5,,48.185,150.23375000000001
2024-02-05 00:00:00,Mumbai,,20.67,31.59,40.961666666666666
2024-02-05 00:00:00,Nagpur,55.5,59.18,5.96,40.21333333333333
2024-02-05 00:00:00,Nashik,,50.79,28.82,68.85666666666667
2024-02-05 00:00:00,Patna,,,12.815000000000001,147.2625
2024-02-05 00:00:00,Pune,58.3,22.9,,139.46
2024-02-05 00:00:00,Surat,,82.095,15.43,43.25833333333333
2024-02-06 00:00:00,Ahmedabad,188.41,,,163.95833333333334
2024-02-06 00:00:00,Bengaluru,185.155,37.925,41.5,127.806
2024-02-06 00:00:00,Bhopal,144.44,48.453333333333326,28.34,84.35083333333333
2024-02-06 00:00:00,Chandigarh,102.79,43.87,,96.90333333333335
2024-02-06 00:00:00,Chennai,,,28.06,184.41666666666666
2024-02-06 00:00:00,Coimbatore,,,14.1,119.96833333333335
2024-02-06 00:00:00,Delhi,22.56,18.41,,139.435
2024-02-06 00:00:00,Hyderabad,,95.61,,249.95000000000002
2024-02-06 00:00:00,Indore,176.39000000000001,34.1425,46.13,98.5925
2024-02-06 00:00:00,Jaipur,113.21999999999998,83.51,26.17,135.4125
2024-02-06 00:00:00,Kochi,151.4,61.73,46.92,93.63250000000001
2024-02-06 00:00:00,Kolkata,156.97,20.1,,151.91150000000002
2024-02-06 00:00:00,Lucknow,,,3.38,62.105
2024-02-06 00:00:00,Madurai,,34.83,,81.1275
2024-02-06 00:00:00,Mumbai,90.69,,19.8,87.81
2024-02-06 00:00:00,Nagpur,,69.47666666666667,34.455,89.51541666666667
2024-02-06 00:00:00,Nashik,284.45,49.44,,172.47833333333335
2024-02-06 00:00:00,Patna,,21.0,29.975,107.31
2024-02-06 00:00:00,Pune,244.38,47.855000000000004,20.29,85.32700000000001
2024-02-06 00:00:00,Surat,189.16,50.24,,117.86000000000001
2024-02-07 00:00:00,Ahmedabad,287.79,,14.45,225.03777777777782
2024-02-07 00:00:00,Bengaluru,,63.775000000000006,37.42,89.86125
2024-02-07 00:00:00,Bhopal,167.925,30.48,,114.69833333333334
2024-02-07 00:00:00,Chandigarh,57.05,,,188.48666666666668
2024-02-07 00:00:00,Chennai,68.3675,,,68.3675
2024-02-07 00:00:00,Coimbatore,30.88,48.05,,69.15333333333332
2024-02-07 00:00:00,Delhi,,92.21,,92.21
2024-02-07 00:00:00,Hyderabad,152.73666666666665,31.69,25.575,70.00055555555555
2024-02-07 00:00:00,Indore,257.235,86.11,42.27,128.53833333333333
2024-02-07 00:00:00,Jaipur,,,40.735,62.825
2024-02-07 00:00:00,Kochi,281.77,59.17,21.233333333333334,128.52666666666667
2024-02-07 00:00:00,Kolkata,,26.228,,136.19150000000002
2024-02-07 00:00:00,Lucknow,134.2,10.989999999999998,,81.82
2024-02-07 00:00:00,Madurai,91.41,67.06,4.04,56.9175
2024-02-07 00:00:00,Mumbai,225.9333333333333,,19.706666666666667,102.05666666666666
2024-02-07 00:00:00,Nagpur,132.885,25.59,,59.974999999999994
2024-02-07 00:00:00,Nashik,251.11,24.33,43.64,106.36
2024-02-07 00:00:00,Patna,125.38666666666667,,33.54,199.74555555555557
2024-02-07 00:00:00,Pune,,,,182.265
2024-02-07 00:00:00,Surat,,35.67,27.256666666666664,154.59555555555556
2024-02-08 00:00:00,Ahmedabad,,32.44,,96.30499999999999
2024-02-08 00:00:00,Bengaluru,147.73,,24.473333333333333,86.10166666666666
2024-02-08 00:00:00,Bhopal,205.19,22.575,35.89,175.57125
2024-02-08 00:00:00,Chandigarh,128.81,40.585,8.41,75.0025
2024-02-08 00:00:00,Chennai,,,,58.47
2024-02-08 00:00:00,Coimbatore,205.17333333333332,,34.93,202.44833333333332
2024-02-08 00:00:00,Delhi,70.145,58.28,15.28,109.39499999999998
2024-02-08 00:00:00,Hyderabad,157.615,36.400000000000006,8.57,85.67
2024-02-08 00:00:00,Indore,220.5,28.38,,113.02999999999999
2024-02-08 00:00:00,Jaipur,60.17,,40.505,61.53375
2024-02-08 00:00:00,Kochi,256.43,56.24666666666667,31.69,176.05133333333336
2024-02-08 00:00:00,Kolkata,34.99,14.646666666666667,,24.818333333333335
2024-02-08 00:00:00,Lucknow,129.755,65.14,,161.33625
2024-02-08 00:00:00,Madurai,111.99,,14.76,145.70166666666668
2024-02-08 00:00:00,Mumbai,,70.52,,131.04125
2024-02-08 00:00:00,Nagpur,104.32333333333334,62.19333333333333,,74.14777777777778
2024-02-08 00:00:00,Nashik,269.71,,6.82,131.6325
2024-02-08 00:00:00,Patna,214.64000000000001,30.285000000000004,23.3,89.40833333333335
2024-02-08 00:00:00,Pune,93.54,53.07,25.743333333333336,51.99083333333334
2024-02-08 00:00:00,Surat,,,,198.36749999999998
2024-02-09 00:00:00,Ahmedabad,194.565,30.815,28.115,109.89875
2024-02-09 00:00:00,Bengaluru,250.07,87.96,,119.13666666666666
2024-02-09 00:00:00,Bhopal,,56.85,,41.25666666666667
2024-02-09 00:00:00,Chandigarh,182.9766666666667,50.36333333333334,18.885,134.437
2024-02-09 00:00:00,Chennai,60.27333333333333,92.71,44.36666666666667,72.7775
2024-02-09 00:00:00,Coimbatore,,18.5,,201.01333333333332
2024-02-09 00:00:00,Delhi,97.33,,17.925,177.515
2024-02-09 00:00:00,Hyderabad,234.73000000000002,64.93,,193.0375
2024-02-09 00:00:00,Indore,,32.325,49.25,133.75125
2024-02-09 00:00:00,Jaipur,,57.39,35.565,71.115
2024-02-09 00:00:00,Kochi,255.6833333333333,,38.725,162.31291666666667
2024-02-09 00:00:00,Kolkata,148.75,88.19,,127.52666666666666
2024-02-09 00:00:00,Lucknow,286.72,,,240.80500000000004
2024-02-09 00:00:00,Madurai,,32.77,23.79,122.6325
2024-02-09 00:00:00,Mumbai,46.72,,35.32333333333333,57.75958333333333
2024-02-09 00:00:00,Nagpur,,,,325.07
2024-02-09 00:00:00,Nashik,196.425,6.05,30.12,98.86300000000001
2024-02-09 00:00:00,Patna,185.14,,49.58,142.65583333333333
2024-02-09 00:00:00,Pune,194.42,51.620000000000005,24.8,165.57599999999996
2024-02-09 00:00:00,Surat,50.95,,35.81,189.67666666666665
2024-02-10 00:00:00,Ahmedabad,140.165,80.0,41.98,102.00899999999999
2024-02-10 00:00:00,Bengaluru,,,,81.1875
2024-02-10 00:00:00,Bhopal,,44.66,11.08,161.38
2024-02-10 00:00:00,Chandigarh,,,3.78,79.79166666666667
2024-02-10 00:00:00,Chennai,193.28,48.72,16.27,72.865
2024-02-10 00:00:00,Coimbatore,166.035,,15.0125,68.71916666666665
2024-02-10 00:00:00,Delhi,206.02666666666664,42.27,,117.02888888888889
2024-02-10 00:00:00,Hyderabad,32.05,5.81,22.865000000000002,20.241666666666667
2024-02-10 00:00:00,Indore,159.765,75.88,4.34,80.78958333333333
2024-02-10 00:00:00,Jaipur,,,,88.37
2024-02-10 00:00:00,Kochi,122.36,59.725,,139.58375
2024-02-10 00:00:00,Kolkata,189.005,,,198.29416666666668
2024-02-10 00:00:00,Lucknow,127.07,48.475,35.9,80.00625
2024-02-10 00:00:00,Madurai,,46.64,,132.3033333333333
2024-02-10 00:00:00,Mumbai,193.73000000000002,60.663333333333334,,177.76583333333335
2024-02-10 00:00:00,Nagpur,219.23,32.480000000000004,,132.68875
2024-02-10 00:00:00,Nashik,,37.01,27.27,81.86625000000001
2024-02-10 00:00:00,Patna,,48.77,,139.41444444444446
2024-02-10 00:00:00,Pune,182.825,48.435,25.05,86.89375
2024-02-10 00:00:00,Surat,256.865,79.255,,127.1725
2024-02-11 00:00:00,Ahmedabad,114.41,26.92,35.085,60.1
2024-02-11 00:00:00,Bengaluru,268.46,,33.72,160.48999999999998
2024-02-11 00:00:00,Bhopal,245.965,,9.04,107.87833333333333
2024-02-11 00:00:00,Chandigarh,109.64,43.25,43.65,120.16999999999999
2024-02-11 00:00:00,Chennai,258.52,,24.990000000000002,188.38833333333332
2024-02-11 00:00:00,Coimbatore,44.16,,49.69,90.774
2024-02-11 00:00:00,Delhi,258.22,69.035,41.81,123.02166666666666
2024-02-11 00:00:00,Hyderabad,102.22,35.5,,130.43166666666664
2024-02-11 00:00:00,Indore,136.135,36.3,21.16,80.47875
2024-02-11 00:00:00,Jaipur,,45.29,21.05,122.40500000000002
2024-02-11 00:00:00,Kochi,,,45.25,45.25
2024-02-11 00:00:00,Kolkata,86.11,,44.65,153.3475
2024-02-11 00:00:00,Lucknow,190.39499999999998,58.71,18.466666666666665,109.98833333333332
2024-02-11 00:00:00,Madurai,,58.65,47.52,155.4333333333333
2024-02-11 00:00:00,Mumbai,147.33,15.1,,211.80000000000004
2024-02-11 00:00:00,Nagpur,,,,190.44
2024-02-11 00:00:00,Nashik,127.88,,48.4,88.14
2024-02-11 00:00:00,Patna,246.95,,31.599999999999998,181.62250000000003
2024-02-11 00:00:00,Pune,,93.43,25.045,71.09166666666668
2024-02-11 00:00:00,Surat,,,,221.39
2024-02-12 00:00:00,Ahmedabad,224.1,14.11,20.955,111.24499999999999
2024-02-12 00:00:00,Bengaluru,,84.21000000000001,33.425,100.24125000000001
2024-02-12 00:00:00,Bhopal,85.88,68.48,29.0,55.602666666666664
2024-02-12 00:00:00,Chandigarh,115.2025,79.18,41.58,136.3885
2024-02-12 00:00:00,Chennai,216.06,55.64333333333334,10.48,159.89833333333334
2024-02-12 00:00:00,Coimbatore,196.0,,,151.5325
2024-02-12 00:00:00,Delhi,230.09,85.785,19.59,108.70875
2024-02-12 00:00:00,Hyderabad,,,24.68,52.495000000000005
2024-02-12 00:00:00,Indore,126.104,,24.35,63.58133333333333
2024-02-12 00:00:00,Jaipur,,60.089999999999996,25.62,114.48
2024-02-12 00:00:00,Kochi,,68.43,26.11,77.70333333333333
2024-02-12 00:00:00,Kolkata,203.53,54.199999999999996,14.26,133.848
2024-02-12 00:00:00,Lucknow,206.26,33.54,,134.26625
2024-02-12 00:00:00,Madurai,92.71,51.945,26.655,103.974
2024-02-12 00:00:00,Mumbai,285.17,51.61666666666667,9.42,144.43333333333334
2024-02-12 00:00:00,Nagpur,163.87,24.33,22.26,88.28299999999999
2024-02-12 00:00:00,Nashik,150.97,,,109.32249999999999
2024-02-12 00:00:00,Patna,,71.64,17.23,159.7125
2024-02-12 00:00:00,Pune,182.23333333333335,85.66,,133.94666666666666
2024-02-12 00:00:00,Surat,83.76,62.93,,156.85625
2024-02-13 00:00:00,Ahmedabad,127.63499999999999,61.47,32.94,77.4575
2024-02-13 00:00:00,Bengaluru,46.715,42.57,,136.27125
2024-02-13 00:00:00,Bhopal,227.32333333333335,13.83,28.7,120.16666666666667
2024-02-13 00:00:00,Chandigarh,116.05,30.24,33.0,75.28
2024-02-13 00:00:00,Chennai,66.98,52.72666666666667,33.43333333333333,60.342000000000006
2024-02-13 00:00:00,Coimbatore,66.97,66.025,8.11,54.95125
2024-02-13 00:00:00,Delhi,,55.54,44.42,56.663333333333334
2024-02-13 00:00:00,Hyderabad,155.275,,24.085,178.13625000000002
2024-02-13 00:00:00,Indore,186.48,36.62,,105.66999999999999
2024-02-13 00:00:00,Jaipur,64.98,31.185,34.63666666666666,78.92033333333333
2024-02-13 00:00:00,Kochi,173.495,19.955,,164.615
2024-02-13 00:00:00,Kolkata,,73.09,10.54,97.03
2024-02-13 00:00:00,Lucknow,129.96,36.43,21.974999999999998,129.18574999999998
2024-02-13 00:00:00,Madurai,,21.485,14.72,18.1025
2024-02-13 00:00:00,Mumbai,176.76,49.834999999999994,24.105,83.56666666666665
2024-02-13 00:00:00,Nagpur,193.99,,21.485,195.139375
2024-02-13 00:00:00,Nashik,,65.99000000000001,14.43,100.07750000000001
2024-02-13 00:00:00,Patna,202.134,88.06,16.58,74.1568
2024-02-13 00:00:00,Pune,68.58,54.75,22.923333333333336,48.75111111111111
2024-02-13 00:00:00,Surat,,,35.275,123.27277777777778
2024-02-14 00:00:00,Ahmedabad,,34.81,,68.11
2024-02-14 00:00:00,Bengaluru,17.03,18.88,,80.61625
2024-02-14 00:00:00,Bhopal,225.49,,,136.62
2024-02-14 00:00:00,Chandigarh,52.13,35.03,42.239999999999995,90.0
2024-02-14 00:00:00,Chennai,167.53,,30.403333333333332,76.2911111111111
2024-02-14 00:00:00,Coimbatore,,25.43,,94.69333333333333
2024-02-14 00:00:00,Delhi,229.95,,18.37,83.03999999999999
2024-02-14 00:00:00,Hyderabad,256.04,95.02,18.74,179.21800000000002
2024-02-14 00:00:00,Indore,180.4,82.28,,114.28875
2024-02-14 00:00:00,Jaipur,,70.695,,86.9325
2024-02-14 00:00:00,Kochi,191.04,,13.58,71.46
2024-02-14 00:00:00,Kolkata,16.83,28.6,19.02,54.972
2024-02-14 00:00:00,Lucknow,184.26999999999998,,7.67,128.28666666666666
2024-02-14 00:00:00,Madurai,218.27,64.72,7.44,132.92700000000002
2024-02-14 00:00:00,Mumbai,62.4,,37.46,49.93
2024-02-14 00:00:00,Nagpur,93.715,35.65,32.38,54.81375
2024-02-14 00:00:00,Nashik,259.14,73.525,,148.04833333333332
2024-02-14 00:00:00,Patna,167.04500000000002,,35.42,181.67000000000002
2024-02-14 00:00:00,Pune,,,33.715,63.60388888888888
2024-02-14 00:00:00,Surat,282.41,66.66,37.82,147.805
2024-02-15 00:00:00,Ahmedabad,191.8875,50.94,,146.53562499999998
2024-02-15 00:00:00,Bengaluru,,,,224.35
2024-02-15 00:00:00,Bhopal,,42.663333333333334,44.41,95.09944444444444
2024-02-15 00:00:00,Chandigarh,229.76,,15.57,138.465
2024-02-15 00:00:00,Chennai,201.89,7.45,36.99,79.83699999999999
2024-02-15 00:00:00,Delhi,115.87,,,168.99666666666667
2024-02-15 00:00:00,Hyderabad,,47.705,47.1,116.27833333333335
2024-02-15 00:00:00,Indore,295.1,62.12,,280.6333333333333
2024-02-15 00:00:00,Jaipur,179.67666666666665,47.47,48.4,109.23133333333332
2024-02-15 00:00:00,Kochi,174.28,37.48,24.8,70.91266666666665
2024-02-15 00:00:00,Kolkata,191.32,,27.823333333333334,107.46777777777777
2024-02-15 00:00:00,Lucknow,84.53666666666666,,29.814999999999998,104.90791666666667
2024-02-15 00:00:00,Madurai,,17.65,,103.62166666666667
2024-02-15 00:00:00,Mumbai,116.91,,33.07,95.08
2024-02-15 00:00:00,Nagpur,110.67,26.195,20.860000000000003,93.47600000000001
2024-02-15 00:00:00,Nashik,,51.8,16.94,143.50666666666666
2024-02-15 00:00:00,Patna,36.48,,17.77,93.64999999999999
2024-02-15 00:00:00,Pune,148.26,24.54,,169.89499999999998
2024-02-15 00:00:00,Surat,189.685,,43.53,142.495
2024-02-16 00:00:00,Ahmedabad,243.07,23.873333333333335,,162.8311111111111
2024-02-16 00:00:00,Bengaluru,77.9,55.37,15.735000000000001,49.668333333333344
2024-02-16 00:00:00,Bhopal,87.77,49.985,27.635,140.42066666666665
2024-02-16 00:00:00,Chandigarh,43.89,5.77,21.406666666666666,37.53916666666667
2024-02-16 00:00:00,Chennai,201.88,,,201.88
2024-02-16 00:00:00,Coimbatore,,57.23,,66.41333333333334
2024-02-16 00:00:00,Delhi,222.88,,41.14,119.64666666666666
2024-02-16 00:00:00,Hyderabad,211.025,77.87,11.295,133.92249999999999
2024-02-16 00:00:00,Indore,246.8,,46.38,146.59
2024-02-16 00:00:00,Jaipur,,94.63,20.16,83.05166666666666
2024-02-16 00:00:00,Kochi,69.54,74.92,,101.815
2024-02-16 00:00:00,Kolkata,147.38666666666668,60.10799999999999,5.88,81.90293333333332
2024-02-16 00:00:00,Lucknow,,34.53,27.0,94.27166666666666
2024-02-16 00:00:00,Madurai,190.92,,,122.705
2024-02-16 00:00:00,Mumbai,176.24,88.93,,185.84666666666666
2024-02-16 00:00:00,Nagpur,146.13,59.50666666666666,,138.36666666666667
2024-02-16 00:00:00,Nashik,83.03,,30.2,67.92
2024-02-16 00:00:00,Patna,,33.885000000000005,,104.02999999999999
2024-02-16 00:00:00,Pune,117.62333333333333,30.087500000000002,37.33,111.04816666666666
2024-02-16 00:00:00,Surat,293.46,,,293.46
2024-02-17 00:00:00,Ahmedabad,,36.75,21.794999999999998,102.27083333333334
2024-02-17 00:00:00,Bengaluru,,,30.35,159.25000000000003
2024-02-17 00:00:00,Bhopal,,,,137.9
2024-02-17 00:00:00,Chandigarh,,45.38,24.66,49.72833333333333
2024-02-17 00:00:00,Chennai,,,19.875,131.55083333333334
2024-02-17 00:00:00,Coimbatore,224.81,50.276666666666664,,178.82041666666666
2024-02-17 00:00:00,Delhi,,,33.410000000000004,59.760000000000005
2024-02-17 00:00:00,Hyderabad,131.085,,47.43,88.04666666666667
2024-02-17 00:00:00,Indore,56.58,26.42,,115.47999999999999
2024-02-17 00:00:00,Jaipur,,,23.96,89.89500000000001
2024-02-17 00:00:00,Kochi,,96.69,,85.24333333333334
2024-02-17 00:00:00,Kolkata,36.305,24.340000000000003,30.619999999999997,54.78033333333334
2024-02-17 00:00:00,Lucknow,193.93,44.800000000000004,,146.7925
2024-02-17 00:00:00,Madurai,,65.42,23.69,66.68777777777778
2024-02-17 00:00:00,Mumbai,180.05,60.47666666666667,8.17,84.43916666666667
2024-02-17 00:00:00,Nagpur,228.63,55.9,21.4,113.652
2024-02-17 00:00:00,Nashik,271.0,89.61,,147.50083333333333
2024-02-17 00:00:00,Patna,81.6,51.45,35.66,101.304
2024-02-17 00:00:00,Pune,299.13,,47.13,162.17624999999998
2024-02-17 00:00:00,Surat,147.2,,29.62,165.00125
2024-02-18 00:00:00,Ahmedabad,162.07,,43.47,103.86125000000001
2024-02-18 00:00:00,Bengaluru,,75.8,,127.26222222222223
2024-02-18 00:00:00,Bhopal,124.66,,40.4,110.36375
2024-02-18 00:00:00,Chandigarh,86.35499999999999,65.7,37.68,67.24125
2024-02-18 00:00:00,Chennai,83.22333333333334,32.945,22.43,90.38666666666668
2024-02-18 00:00:00,Coimbatore,,69.675,22.744999999999997,130.5475
2024-02-18 00:00:00,Delhi,110.77,19.57,,64.43833333333333
2024-02-18 00:00:00,Hyderabad,81.64,35.37,21.435000000000002,129.49124999999998
2024-02-18 00:00:00,Indore,114.44999999999999,,,212.24666666666667
2024-02-18 00:00:00,Jaipur,268.7675,53.379999999999995,,137.88583333333332
2024-02-18 00:00:00,Kochi,299.94,,22.74,148.73250000000002
2024-02-18 00:00:00,Kolkata,88.64,,,158.23749999999998
2024-02-18 00:00:00,Lucknow,,95.73,24.7925,51.037499999999994
2024-02-18 00:00:00,Madurai,64.42,97.93,44.55,145.189
2024-02-18 00:00:00,Mumbai,,30.25,,73.045
2024-02-18 00:00:00,Nagpur,156.26,77.53,39.73,140.12133333333333
2024-02-18 00:00:00,Nashik,243.19,80.185,25.035,125.325
2024-02-18 00:00:00,Patna,98.32,62.54,39.17,117.73799999999999
2024-02-18 00:00:00,Pune,,51.2,28.975,46.29333333333333
2024-02-18 00:00:00,Surat,,,23.46,70.9975
2024-02-19 00:00:00,Ahmedabad,145.62,91.97,30.973333333333333,125.64208333333335
2024-02-19 00:00:00,Bengaluru,,13.03,,41.295
2024-02-19 00:00:00,Bhopal,,34.24,,183.8811111111111
2024-02-19 00:00:00,Chandigarh,177.27999999999997,82.71,23.9425,98.14562499999998
2024-02-19 00:00:00,Chennai,24.26,40.24,,62.96333333333333
2024-02-19 00:00:00,Coimbatore,227.08666666666667,31.78,,208.84888888888887
2024-02-19 00:00:00,Delhi,128.96,16.15,,132.24625
2024-02-19 00:00:00,Hyderabad,134.66,52.93,28.62,86.0
2024-02-19 00:00:00,Indore,153.615,65.67,36.02,97.51375000000002
2024-02-19 00:00:00,Jaipur,127.39333333333332,95.02,19.245,99.41208333333333
2024-02-19 00:00:00,Kochi,,,9.379999999999999,128.34
2024-02-19 00:00:00,Kolkata,,,8.05,52.71
2024-02-19 00:00:00,Lucknow,,,8.215,8.215
2024-02-19 00:00:00,Madurai,110.99499999999999,18.34,19.16,52.16625
2024-02-19 00:00:00,Mumbai,37.09,,,55.93
2024-02-19 00:00:00,Nagpur,150.79333333333332,53.69,,158.12333333333333
2024-02-19 00:00:00,Nashik,110.8,21.62,17.333333333333332,115.44266666666667
2024-02-19 00:00:00,Patna,151.4025,35.78333333333333,17.48,124.02516666666665
2024-02-19 00:00:00,Pune,164.99,89.63,47.58,81.7
2024-02-19 00:00:00,Surat,291.86,,34.29,168.3166666666667
2024-02-20 00:00:00,Ahmedabad,181.17,7.76,34.955,143.45125000000002
2024-02-20 00:00:00,Bengaluru,152.32,70.78,,233.35999999999999
2024-02-20 00:00:00,Bhopal,,53.455,49.34,72.66166666666668
2024-02-20 00:00:00,Chandigarh,,41.1,31.02,124.12
2024-02-20 00:00:00,Chennai,55.24,,31.294999999999998,146.01125
2024-02-20 00:00:00,Coimbatore,242.45,41.14,47.39,174.33499999999998
2024-02-20 00:00:00,Delhi,14.06,,25.736666666666668,134.45916666666668
2024-02-20 00:00:00,Hyderabad,,58.95,29.39,101.80875
2024-02-20 00:00:00,Indore,161.06,,26.8825,134.179375
2024-02-20 00:00:00,Jaipur,298.88,,45.33,122.96625
2024-02-20 00:00:00,Kochi,,89.29,,87.59
2024-02-20 00:00:00,Kolkata,48.379999999999995,,,125.74
2024-02-20 00:00:00,Lucknow,101.23,24.176666666666666,,81.45555555555556
2024-02-20 00:00:00,Madurai,,12.594999999999999,,129.36055555555552
2024-02-20 00:00:00,Mumbai,183.925,91.535,,137.73000000000002
2024-02-20 00:00:00,Nagpur,,82.11,16.5,125.24125000000001
2024-02-20 00:00:00,Nashik,,,18.19,100.61666666666666
